workload_id,decisao_id,tempo_decisao,pid,tempo_chegada,tempo_cpu_total,tempo_cpu_executado,tempo_cpu_restante,prioridade,tipo_processo,operacao_es,probabilidade_es,media_es,duracao_es,fila,tempo_espera_atual,ja_executou,vezes_executado,tempo_desde_ultima_execucao,sensivel_resposta,risco_inanicao,quantum_sugerido,qtd_processos_prontos,qtd_fila_1,qtd_fila_2,qtd_fila_3,percentual_cpu_executado,percentual_cpu_restante,selecionado
10,250,196,H10_0250_05,129,6,4,2,1,tempo_real,0,0.0,0.0,0,1,67,1,1,64,1,1,2,5,4,1,0,0.6667,0.3333,0
11,251,252,H11_0251_01,222,43,26,17,3,cpu_bound,0,0.0,0.0,0,3,23,1,5,2,0,0.5545,8,9,2,3,4,0.6047,0.3953,0
11,251,252,H11_0251_02,180,12,9,3,3,misto,1,0.39,2.91,6,2,25,1,9,9,0,0.5909,4,9,2,3,4,0.75,0.25,0
11,251,252,H11_0251_03,55,30,2,28,3,misto,1,0.42,3.29,5,2,15,1,2,4,0,0.4091,4,9,2,3,4,0.0667,0.9333,0
11,251,252,H11_0251_04,177,10,3,7,3,interativo,1,0.28,1.54,2,1,40,1,2,10,1,0.9836,3,9,2,3,4,0.3,0.7,0
11,251,252,H11_0251_05,150,4,1,3,1,tempo_real,0,0.0,0.0,0,1,95,1,1,14,1,1,2,9,2,3,4,0.25,0.75,1
11,251,252,H11_0251_06,237,14,9,5,4,misto,1,0.31,3.09,7,2,3,1,8,2,0,0.1455,4,9,2,3,4,0.6429,0.3571,0
11,251,252,H11_0251_07,29,54,29,25,4,batch,1,0.38,1.69,4,3,109,1,7,62,0,1,8,9,2,3,4,0.537,0.463,0
11,251,252,H11_0251_08,142,29,18,11,5,batch,1,0.23,1.89,12,3,25,1,11,27,0,0.5,8,9,2,3,4,0.6207,0.3793,0
11,251,252,H11_0251_09,165,45,17,28,4,batch,0,0.0,0.0,0,3,41,1,6,45,0,1,8,9,2,3,4,0.3778,0.6222,0
11,252,120,H11_0252_01,67,29,10,19,3,misto,1,0.37,1.59,8,2,30,1,9,19,0,0.6818,4,6,1,3,2,0.3448,0.6552,0
11,252,120,H11_0252_02,82,10,6,4,2,tempo_real,0,0.0,0.0,0,1,25,1,4,13,1,0.7564,2,6,1,3,2,0.6,0.4,1
11,252,120,H11_0252_03,61,53,4,49,3,cpu_bound,0,0.0,0.0,0,3,44,1,4,41,0,1,8,6,1,3,2,0.0755,0.9245,0
11,252,120,H11_0252_04,111,54,45,9,3,cpu_bound,1,0.07,1.18,2,3,8,1,5,11,0,0.2818,8,6,1,3,2,0.8333,0.1667,0
11,252,120,H11_0252_05,21,20,18,2,2,io_bound,1,0.88,5.87,4,2,8,1,3,3,0,0.3273,4,6,1,3,2,0.9,0.1,0
11,252,120,H11_0252_06,83,10,7,3,2,misto,1,0.65,2.31,6,2,29,1,2,1,0,0.7091,4,6,1,3,2,0.7,0.3,0
11,253,20,H11_0253_01,2,26,14,12,3,misto,1,0.52,2.8,7,2,14,1,4,12,0,0.3909,4,9,1,5,3,0.5385,0.4615,0
11,253,20,H11_0253_02,13,38,6,32,3,cpu_bound,0,0.0,0.0,0,3,1,1,6,2,0,0.1545,8,9,1,5,3,0.1579,0.8421,0
11,253,20,H11_0253_03,15,35,17,18,4,batch,1,0.41,2.17,10,3,5,1,4,9,0,0.1818,8,9,1,5,3,0.4857,0.5143,0
11,253,20,H11_0253_04,15,13,6,7,3,io_bound,1,0.69,3.77,4,2,1,1,1,6,0,0.1545,4,9,1,5,3,0.4615,0.5385,0
11,253,20,H11_0253_05,4,52,45,7,5,cpu_bound,0,0.0,0.0,0,3,13,1,5,14,0,0.2818,8,9,1,5,3,0.8654,0.1346,0
11,253,20,H11_0253_06,18,14,4,10,3,misto,1,0.48,3.29,7,2,2,1,1,7,0,0.1727,4,9,1,5,3,0.2857,0.7143,0
11,253,20,H11_0253_07,2,6,5,1,1,interativo,1,0.28,1.13,5,1,10,1,2,3,1,0.5291,3,9,1,5,3,0.8333,0.1667,1
11,253,20,H11_0253_08,4,19,2,17,3,io_bound,1,0.68,5.86,7,2,14,1,1,12,0,0.3909,4,9,1,5,3,0.1053,0.8947,0
11,253,20,H11_0253_09,9,21,6,15,2,misto,1,0.42,2.76,5,2,10,1,4,14,0,0.3636,4,9,1,5,3,0.2857,0.7143,0
11,254,317,H11_0254_01,152,12,8,4,3,io_bound,1,0.79,5.86,4,2,135,1,2,56,0,1,4,3,1,1,1,0.6667,0.3333,0
11,254,317,H11_0254_02,106,9,5,4,1,tempo_real,0,0.0,0.0,0,1,161,1,5,97,1,1,2,3,1,1,1,0.5556,0.4444,1
11,254,317,H11_0254_03,220,29,27,2,3,cpu_bound,0,0.0,0.0,0,3,78,1,7,49,0,1,8,3,1,1,1,0.931,0.069,0
11,255,448,H11_0255_01,0,38,30,8,5,batch,0,0.0,0.0,0,3,170,1,11,62,0,1,8,6,1,2,3,0.7895,0.2105,0
11,255,448,H11_0255_02,272,21,12,9,2,misto,1,0.43,2.24,8,2,89,1,2,13,0,1,4,6,1,2,3,0.5714,0.4286,0
11,255,448,H11_0255_03,286,50,28,22,4,cpu_bound,0,0.0,0.0,0,3,161,1,11,16,0,1,8,6,1,2,3,0.56,0.44,0
11,255,448,H11_0255_04,440,65,23,42,4,cpu_bound,1,0.15,0.89,2,3,6,1,10,4,0,0.2,8,6,1,2,3,0.3538,0.6462,0
11,255,448,H11_0255_05,230,13,10,3,2,misto,1,0.47,3.97,3,2,83,1,1,71,0,1,4,6,1,2,3,0.7692,0.2308,0
11,255,448,H11_0255_06,155,3,0,3,1,tempo_real,1,0.12,0.7,4,1,93,0,0,0,1,1,2,6,1,2,3,0.0,1.0,1
11,256,33,H11_0256_01,30,42,1,41,4,cpu_bound,0,0.0,0.0,0,3,0,1,1,5,0,0.0909,8,8,4,1,3,0.0238,0.9762,0
11,256,33,H11_0256_02,17,11,4,7,2,interativo,0,0.0,0.0,0,1,1,1,3,6,1,0.32,3,8,4,1,3,0.3636,0.6364,0
11,256,33,H11_0256_03,21,32,19,13,4,batch,0,0.0,0.0,0,3,12,1,5,1,0,0.3091,8,8,4,1,3,0.5938,0.4062,0
11,256,33,H11_0256_04,4,14,8,6,4,misto,1,0.58,1.73,3,2,23,1,7,1,0,0.5091,4,8,4,1,3,0.5714,0.4286,0
11,256,33,H11_0256_05,31,12,9,3,2,interativo,1,0.63,1.9,6,1,2,1,8,7,1,0.3382,3,8,4,1,3,0.75,0.25,0
11,256,33,H11_0256_06,10,9,0,9,1,tempo_real,0,0.0,0.0,0,1,16,0,0,0,1,0.6382,2,8,4,1,3,0.0,1.0,0
11,256,33,H11_0256_07,21,4,2,2,1,tempo_real,1,0.15,0.19,2,1,12,1,1,17,1,0.5655,2,8,4,1,3,0.5,0.5,1
11,256,33,H11_0256_08,27,64,12,52,3,cpu_bound,0,0.0,0.0,0,3,1,1,8,3,0,0.1545,8,8,4,1,3,0.1875,0.8125,0
11,257,318,H11_0257_01,299,7,0,7,1,tempo_real,0,0.0,0.0,0,1,5,0,0,0,1,0.4382,2,8,3,2,3,0.0,1.0,0
11,257,318,H11_0257_02,289,7,2,5,1,tempo_real,1,0.13,0.14,3,1,28,1,2,1,1,0.8564,2,8,3,2,3,0.2857,0.7143,0
11,257,318,H11_0257_03,231,19,7,12,2,io_bound,1,0.71,4.74,6,2,42,1,4,8,0,0.9455,4,8,3,2,3,0.3684,0.6316,0
11,257,318,H11_0257_04,149,59,18,41,5,cpu_bound,0,0.0,0.0,0,3,165,1,5,141,0,1,8,8,3,2,3,0.3051,0.6949,0
11,257,318,H11_0257_05,47,16,15,1,1,interativo,1,0.32,2.98,5,1,261,1,10,239,1,1,3,8,3,2,3,0.9375,0.0625,1
11,257,318,H11_0257_06,208,22,19,3,5,cpu_bound,0,0.0,0.0,0,3,94,1,12,80,0,1,8,8,3,2,3,0.8636,0.1364,0
11,257,318,H11_0257_07,261,21,19,2,3,misto,1,0.65,1.87,9,2,50,1,11,45,0,1,4,8,3,2,3,0.9048,0.0952,0
11,257,318,H11_0257_08,313,30,6,24,5,batch,1,0.49,2.85,11,3,0,1,6,4,0,0.0455,8,8,3,2,3,0.2,0.8,0
11,258,260,H11_0258_01,91,10,8,2,3,misto,1,0.51,2.65,9,2,151,1,7,122,0,1,4,3,0,2,1,0.8,0.2,0
11,258,260,H11_0258_02,50,20,8,12,3,io_bound,1,0.75,5.79,11,2,201,1,2,12,0,1,4,3,0,2,1,0.4,0.6,1
11,258,260,H11_0258_03,234,31,1,30,3,cpu_bound,0,0.0,0.0,0,3,4,1,1,5,0,0.2091,8,3,0,2,1,0.0323,0.9677,0
11,259,31,H11_0259_01,9,6,1,5,4,io_bound,1,0.89,2.51,6,2,1,1,1,4,0,0.1091,4,6,1,2,3,0.1667,0.8333,0
11,259,31,H11_0259_02,3,15,11,4,3,interativo,1,0.45,2.35,5,1,14,1,6,12,1,0.5109,3,6,1,2,3,0.7333,0.2667,1
11,259,31,H11_0259_03,17,36,7,29,5,cpu_bound,0,0.0,0.0,0,3,8,1,4,2,0,0.1909,8,6,1,2,3,0.1944,0.8056,0
11,259,31,H11_0259_04,7,55,9,46,5,batch,1,0.54,2.96,7,3,17,1,9,9,0,0.3545,8,6,1,2,3,0.1636,0.8364,0
11,259,31,H11_0259_05,0,18,4,14,2,misto,1,0.44,3.85,9,2,24,1,4,9,0,0.6182,4,6,1,2,3,0.2222,0.7778,0
11,259,31,H11_0259_06,15,37,28,9,4,cpu_bound,0,0.0,0.0,0,3,10,1,9,9,0,0.2727,8,6,1,2,3,0.7568,0.2432,0
11,260,354,H11_0260_01,261,58,51,7,5,cpu_bound,0,0.0,0.0,0,3,6,1,1,10,0,0.1545,8,5,1,3,1,0.8793,0.1207,0
11,260,354,H11_0260_02,303,18,7,11,2,io_bound,1,0.63,3.52,12,2,8,1,5,4,0,0.3273,4,5,1,3,1,0.3889,0.6111,0
11,260,354,H11_0260_03,271,24,16,8,3,misto,1,0.33,3.03,3,2,31,1,9,24,0,0.7,4,5,1,3,1,0.6667,0.3333,0
11,260,354,H11_0260_04,13,9,1,8,1,interativo,1,0.34,2.35,2,1,157,1,1,2,1,1,3,5,1,3,1,0.1111,0.8889,1
11,260,354,H11_0260_05,258,10,3,7,3,misto,1,0.58,2.74,6,2,20,1,2,12,0,0.5,4,5,1,3,1,0.3,0.7,0
11,261,48,H11_0261_01,8,50,27,23,5,batch,1,0.26,1.06,12,3,15,1,2,17,0,0.3182,8,4,2,0,2,0.54,0.46,0
11,261,48,H11_0261_02,20,15,13,2,1,interativo,0,0.0,0.0,0,1,8,1,6,0,1,0.4927,3,4,2,0,2,0.8667,0.1333,1
11,261,48,H11_0261_03,46,14,8,6,3,interativo,1,0.27,1.28,2,1,1,1,2,6,1,0.2745,3,4,2,0,2,0.5714,0.4286,0
11,261,48,H11_0261_04,6,22,4,18,3,cpu_bound,0,0.0,0.0,0,3,11,1,1,14,0,0.3364,8,4,2,0,2,0.1818,0.8182,0
11,262,340,H11_0262_01,316,23,3,20,3,misto,0,0.0,0.0,0,2,10,1,2,1,0,0.3182,4,6,4,2,0,0.1304,0.8696,0
11,262,340,H11_0262_02,50,7,6,1,2,interativo,1,0.56,1.94,6,1,243,1,1,95,1,1,3,6,4,2,0,0.8571,0.1429,1
11,262,340,H11_0262_03,146,6,3,3,2,interativo,1,0.39,2.44,4,1,18,1,3,0,1,0.6291,3,6,4,2,0,0.5,0.5,0
11,262,340,H11_0262_04,268,17,14,3,3,misto,0,0.0,0.0,0,2,50,1,5,16,0,1,4,6,4,2,0,0.8235,0.1765,0
11,262,340,H11_0262_05,201,4,0,4,1,tempo_real,0,0.0,0.0,0,1,7,0,0,0,1,0.4745,2,6,4,2,0,0.0,1.0,0
11,262,340,H11_0262_06,19,9,0,9,1,interativo,0,0.0,0.0,0,1,183,0,0,0,1,1,3,6,4,2,0,0.0,1.0,0
11,263,374,H11_0263_01,99,34,0,34,3,cpu_bound,0,0.0,0.0,0,3,38,0,0,0,0,1,8,8,3,3,2,0.0,1.0,0
11,263,374,H11_0263_02,355,13,9,4,3,interativo,1,0.39,1.87,4,1,3,1,5,4,1,0.3109,3,8,3,3,2,0.6923,0.3077,0
11,263,374,H11_0263_03,42,8,0,8,3,io_bound,1,0.73,3.62,5,2,274,0,0,0,0,1,4,8,3,3,2,0.0,1.0,1
11,263,374,H11_0263_04,214,11,9,2,1,interativo,0,0.0,0.0,0,1,49,1,5,23,1,1,3,8,3,3,2,0.8182,0.1818,0
11,263,374,H11_0263_05,253,5,1,4,1,interativo,1,0.6,2.3,4,1,32,1,1,11,1,0.9291,3,8,3,3,2,0.2,0.8,0
11,263,374,H11_0263_06,140,12,5,7,4,io_bound,1,0.9,3.59,12,2,150,1,3,23,0,1,4,8,3,3,2,0.4167,0.5833,0
11,263,374,H11_0263_07,264,17,14,3,4,misto,1,0.65,3.16,7,2,13,1,1,14,0,0.3273,4,8,3,3,2,0.8235,0.1765,0
11,263,374,H11_0263_08,71,34,23,11,5,batch,1,0.46,1.39,5,3,146,1,12,0,0,1,8,8,3,3,2,0.6765,0.3235,0
11,264,413,H11_0264_01,275,6,4,2,1,interativo,0,0.0,0.0,0,1,71,1,4,20,1,1,3,6,4,0,2,0.6667,0.3333,0
11,264,413,H11_0264_02,79,5,4,1,1,tempo_real,1,0.07,0.28,4,1,134,1,1,29,1,1,2,6,4,0,2,0.8,0.2,1
11,264,413,H11_0264_03,370,12,3,9,2,interativo,1,0.55,2.9,3,1,39,1,1,0,1,1,3,6,4,0,2,0.25,0.75,0
11,264,413,H11_0264_04,301,43,21,22,4,batch,0,0.0,0.0,0,3,103,1,9,1,0,1,8,6,4,0,2,0.4884,0.5116,0
11,264,413,H11_0264_05,337,5,4,1,2,interativo,0,0.0,0.0,0,1,10,1,3,5,1,0.4836,3,6,4,0,2,0.8,0.2,0
11,264,413,H11_0264_06,407,40,21,19,5,cpu_bound,0,0.0,0.0,0,3,6,1,7,9,0,0.1545,8,6,4,0,2,0.525,0.475,0
11,265,308,H11_0265_01,117,61,8,53,4,cpu_bound,0,0.0,0.0,0,3,118,1,8,84,0,1,8,9,2,3,4,0.1311,0.8689,0
11,265,308,H11_0265_02,260,10,0,10,1,interativo,1,0.63,2.49,4,1,39,0,0,0,1,1,3,9,2,3,4,0.0,1.0,0
11,265,308,H11_0265_03,62,15,1,14,3,io_bound,1,0.87,5.06,10,2,142,1,1,116,0,1,4,9,2,3,4,0.0667,0.9333,0
11,265,308,H11_0265_04,218,44,12,32,4,cpu_bound,0,0.0,0.0,0,3,16,1,6,2,0,0.3818,8,9,2,3,4,0.2727,0.7273,0
11,265,308,H11_0265_05,56,28,18,10,2,misto,1,0.35,1.57,6,2,169,1,9,3,0,1,4,9,2,3,4,0.6429,0.3571,1
11,265,308,H11_0265_06,308,9,4,5,3,interativo,0,0.0,0.0,0,1,0,1,4,4,1,0.2564,3,9,2,3,4,0.4444,0.5556,0
11,265,308,H11_0265_07,157,17,12,5,3,io_bound,1,0.84,4.78,9,2,97,1,11,72,0,1,4,9,2,3,4,0.7059,0.2941,0
11,265,308,H11_0265_08,111,48,46,2,5,cpu_bound,0,0.0,0.0,0,3,13,1,2,18,0,0.2818,8,9,2,3,4,0.9583,0.0417,0
11,265,308,H11_0265_09,223,34,8,26,5,batch,0,0.0,0.0,0,3,31,1,1,24,0,0.7891,8,9,2,3,4,0.2353,0.7647,0
11,266,337,H11_0266_01,278,20,5,15,3,io_bound,1,0.71,5.78,12,2,36,1,5,17,0,0.7909,4,6,2,2,2,0.25,0.75,0
11,266,337,H11_0266_02,204,16,6,10,4,misto,1,0.52,2.21,4,2,30,1,2,0,0,0.6364,4,6,2,2,2,0.375,0.625,0
11,266,337,H11_0266_03,120,44,17,27,5,batch,1,0.37,2.77,4,3,55,1,5,46,0,1,8,6,2,2,2,0.3864,0.6136,0
11,266,337,H11_0266_04,113,10,1,9,2,interativo,1,0.42,1.32,4,1,206,1,1,96,1,1,3,6,2,2,2,0.1,0.9,1
11,266,337,H11_0266_05,131,21,18,3,5,batch,0,0.0,0.0,0,3,197,1,5,110,0,1,8,6,2,2,2,0.8571,0.1429,0
11,266,337,H11_0266_06,204,5,4,1,3,interativo,1,0.55,2.73,6,1,18,1,1,14,1,0.5836,3,6,2,2,2,0.8,0.2,0
11,267,266,H11_0267_01,244,13,11,2,2,interativo,0,0.0,0.0,0,1,22,1,4,20,1,0.7018,3,7,4,3,0,0.8462,0.1538,0
11,267,266,H11_0267_02,52,11,4,7,3,io_bound,1,0.58,4.66,5,2,192,1,4,29,0,1,4,7,4,3,0,0.3636,0.6364,1
11,267,266,H11_0267_03,76,16,2,14,2,interativo,0,0.0,0.0,0,1,15,1,1,1,1,0.5745,3,7,4,3,0,0.125,0.875,0
11,267,266,H11_0267_04,126,8,4,4,1,tempo_real,1,0.17,0.27,4,1,85,1,2,16,1,1,2,7,4,3,0,0.5,0.5,0
11,267,266,H11_0267_05,184,15,10,5,2,misto,0,0.0,0.0,0,2,2,1,5,7,0,0.2182,4,7,4,3,0,0.6667,0.3333,0
11,267,266,H11_0267_06,56,12,3,9,2,interativo,0,0.0,0.0,0,1,34,1,2,32,1,0.92,3,7,4,3,0,0.25,0.75,0
11,267,266,H11_0267_07,248,16,0,16,2,misto,1,0.3,2.85,3,2,17,0,0,0,0,0.4909,4,7,4,3,0,0.0,1.0,0
11,268,382,H11_0268_01,277,6,5,1,2,interativo,1,0.43,2.15,6,1,1,1,4,0,1,0.32,3,5,2,1,2,0.8333,0.1667,0
11,268,382,H11_0268_02,283,32,26,6,4,cpu_bound,0,0.0,0.0,0,3,99,1,12,69,0,1,8,5,2,1,2,0.8125,0.1875,0
11,268,382,H11_0268_03,206,13,4,9,3,interativo,1,0.55,2.18,4,1,23,1,4,7,1,0.6745,3,5,2,1,2,0.3077,0.6923,0
11,268,382,H11_0268_04,140,54,7,47,5,batch,0,0.0,0.0,0,3,201,1,3,98,0,1,8,5,2,1,2,0.1296,0.8704,0
11,268,382,H11_0268_05,87,13,7,6,3,io_bound,1,0.78,2.5,12,2,160,1,3,83,0,1,4,5,2,1,2,0.5385,0.4615,1
11,269,102,H11_0269_01,75,10,4,6,2,io_bound,1,0.77,3.55,10,2,20,1,4,15,0,0.5455,4,6,2,3,1,0.4,0.6,0
11,269,102,H11_0269_02,33,9,8,1,2,interativo,0,0.0,0.0,0,1,7,1,4,0,1,0.4291,3,6,2,3,1,0.8889,0.1111,0
11,269,102,H11_0269_03,6,12,9,3,2,interativo,0,0.0,0.0,0,1,61,1,2,15,1,1,3,6,2,3,1,0.75,0.25,1
11,269,102,H11_0269_04,32,30,11,19,3,misto,1,0.61,2.8,7,2,23,1,4,23,0,0.5545,4,6,2,3,1,0.3667,0.6333,0
11,269,102,H11_0269_05,54,34,2,32,5,batch,1,0.41,1.22,10,3,14,1,1,4,0,0.3,8,6,2,3,1,0.0588,0.9412,0
11,269,102,H11_0269_06,18,16,7,9,3,io_bound,1,0.76,5.48,5,2,42,1,5,8,0,0.9,4,6,2,3,1,0.4375,0.5625,0
11,270,385,H11_0270_01,255,50,1,49,5,batch,1,0.33,2.04,5,3,36,1,1,35,0,0.88,8,8,2,2,4,0.02,0.98,0
11,270,385,H11_0270_02,55,29,15,14,3,misto,0,0.0,0.0,0,2,192,1,11,66,0,1,4,8,2,2,4,0.5172,0.4828,0
11,270,385,H11_0270_03,201,10,8,2,2,interativo,1,0.49,2.39,5,1,81,1,6,81,1,1,3,8,2,2,4,0.8,0.2,0
11,270,385,H11_0270_04,44,47,29,18,5,batch,0,0.0,0.0,0,3,79,1,3,36,0,1,8,8,2,2,4,0.617,0.383,0
11,270,385,H11_0270_05,329,9,4,5,1,tempo_real,0,0.0,0.0,0,1,32,1,1,30,1,0.9291,2,8,2,2,4,0.4444,0.5556,0
11,270,385,H11_0270_06,27,35,23,12,5,cpu_bound,1,0.08,0.68,6,3,204,1,2,194,0,1,8,8,2,2,4,0.6571,0.3429,0
11,270,385,H11_0270_07,380,20,4,16,5,batch,1,0.48,2.06,9,3,1,1,3,2,0,0.0636,8,8,2,2,4,0.2,0.8,0
11,270,385,H11_0270_08,21,14,7,7,4,misto,1,0.35,1.68,6,2,221,1,6,30,0,1,4,8,2,2,4,0.5,0.5,1
11,271,254,H11_0271_01,2,10,1,9,3,io_bound,1,0.89,2.57,6,2,140,1,1,100,0,1,4,3,0,2,1,0.1,0.9,1
11,271,254,H11_0271_02,6,23,0,23,5,batch,0,0.0,0.0,0,3,219,0,0,0,0,1,8,3,0,2,1,0.0,1.0,0
11,271,254,H11_0271_03,161,29,27,2,4,misto,0,0.0,0.0,0,2,60,1,8,6,0,1,4,3,0,2,1,0.931,0.069,0
11,272,131,H11_0272_01,61,4,3,1,1,tempo_real,0,0.0,0.0,0,1,58,1,3,24,1,1,2,8,3,3,2,0.75,0.25,1
11,272,131,H11_0272_02,42,15,9,6,2,interativo,1,0.59,2.06,4,1,9,1,3,9,1,0.4655,3,8,3,3,2,0.6,0.4,0
11,272,131,H11_0272_03,20,11,3,8,3,io_bound,1,0.83,3.07,4,2,32,1,3,13,0,0.7182,4,8,3,3,2,0.2727,0.7273,0
11,272,131,H11_0272_04,62,20,7,13,3,io_bound,1,0.83,5.97,10,2,54,1,1,32,0,1,4,8,3,3,2,0.35,0.65,0
11,272,131,H11_0272_05,97,58,38,20,4,cpu_bound,0,0.0,0.0,0,3,29,1,10,21,0,0.7982,8,8,3,3,2,0.6552,0.3448,0
11,272,131,H11_0272_06,100,10,1,9,3,interativo,1,0.61,2.49,2,1,2,1,1,6,1,0.2927,3,8,3,3,2,0.1,0.9,0
11,272,131,H11_0272_07,33,15,2,13,2,io_bound,1,0.55,3.6,4,2,49,1,2,13,0,1,4,8,3,3,2,0.1333,0.8667,0
11,272,131,H11_0272_08,105,34,23,11,5,cpu_bound,1,0.2,0.64,3,3,25,1,4,7,0,0.5,8,8,3,3,2,0.6765,0.3235,0
11,273,222,H11_0273_01,141,15,7,8,4,io_bound,1,0.88,4.67,8,2,7,1,2,6,0,0.2182,4,4,2,1,1,0.4667,0.5333,0
11,273,222,H11_0273_02,58,3,2,1,1,tempo_real,0,0.0,0.0,0,1,161,1,2,109,1,1,2,4,2,1,1,0.6667,0.3333,1
11,273,222,H11_0273_03,218,8,5,3,2,interativo,0,0.0,0.0,0,1,4,1,4,9,1,0.3745,3,4,2,1,1,0.625,0.375,0
11,273,222,H11_0273_04,146,53,2,51,4,cpu_bound,0,0.0,0.0,0,3,42,1,2,26,0,1,8,4,2,1,1,0.0377,0.9623,0
11,274,69,H11_0274_01,28,20,14,6,5,batch,1,0.39,2.86,5,3,35,1,2,16,0,0.8618,8,8,2,3,3,0.7,0.3,0
11,274,69,H11_0274_02,57,48,5,43,5,batch,1,0.21,3.33,7,3,2,1,1,3,0,0.0818,8,8,2,3,3,0.1042,0.8958,0
11,274,69,H11_0274_03,69,16,8,8,3,interativo,0,0.0,0.0,0,1,0,1,2,2,1,0.2564,3,8,2,3,3,0.5,0.5,0
11,274,69,H11_0274_04,4,15,0,15,3,interativo,0,0.0,0.0,0,1,13,0,0,0,1,0.4927,3,8,2,3,3,0.0,1.0,0
11,274,69,H11_0274_05,60,11,10,1,3,io_bound,1,0.81,4.04,6,2,7,1,1,4,0,0.2636,4,8,2,3,3,0.9091,0.0909,0
11,274,69,H11_0274_06,37,23,19,4,4,cpu_bound,0,0.0,0.0,0,3,0,1,1,0,0,0.0909,8,8,2,3,3,0.8261,0.1739,0
11,274,69,H11_0274_07,66,8,7,1,2,io_bound,1,0.71,5.89,8,2,3,1,6,7,0,0.2364,4,8,2,3,3,0.875,0.125,1
11,274,69,H11_0274_08,46,15,12,3,3,misto,1,0.41,3.45,7,2,13,1,1,9,0,0.3727,4,8,2,3,3,0.8,0.2,0
11,275,116,H11_0275_01,91,16,4,12,3,io_bound,1,0.8,2.91,11,2,7,1,1,9,0,0.2636,4,9,3,3,3,0.25,0.75,0
11,275,116,H11_0275_02,32,9,1,8,2,interativo,1,0.31,1.86,6,1,8,1,1,1,1,0.4473,3,9,3,3,3,0.1111,0.8889,0
11,275,116,H11_0275_03,95,23,11,12,4,cpu_bound,0,0.0,0.0,0,3,2,1,6,0,0,0.1273,8,9,3,3,3,0.4783,0.5217,0
11,275,116,H11_0275_04,104,60,53,7,5,batch,0,0.0,0.0,0,3,5,1,11,7,0,0.1364,8,9,3,3,3,0.8833,0.1167,0
11,275,116,H11_0275_05,48,13,9,4,4,misto,1,0.57,3.15,5,2,37,1,5,24,0,0.7636,4,9,3,3,3,0.6923,0.3077,0
11,275,116,H11_0275_06,86,26,24,2,4,cpu_bound,0,0.0,0.0,0,3,25,1,4,22,0,0.5455,8,9,3,3,3,0.9231,0.0769,0
11,275,116,H11_0275_07,55,13,9,4,1,interativo,1,0.51,1.33,2,1,60,1,3,20,1,1,3,9,3,3,3,0.6923,0.3077,1
11,275,116,H11_0275_08,27,8,1,7,1,interativo,1,0.35,1.72,5,1,81,1,1,4,1,1,3,9,3,3,3,0.125,0.875,0
11,275,116,H11_0275_09,76,16,6,10,3,io_bound,1,0.81,3.99,12,2,18,1,6,1,0,0.4636,4,9,3,3,3,0.375,0.625,0
12,276,93,H12_0276_01,21,8,7,1,2,interativo,0,0.0,0.0,0,1,5,1,5,3,1,0.3927,3,5,1,2,2,0.875,0.125,1
12,276,93,H12_0276_02,28,15,13,2,3,io_bound,1,0.63,4.02,7,2,0,1,3,4,0,0.1364,4,5,1,2,2,0.8667,0.1333,0
12,276,93,H12_0276_03,61,10,6,4,3,io_bound,1,0.74,5.35,8,2,24,1,6,16,0,0.5727,4,5,1,2,2,0.6,0.4,0
12,276,93,H12_0276_04,9,29,0,29,3,cpu_bound,0,0.0,0.0,0,3,65,0,0,0,0,1,8,5,1,2,2,0.0,1.0,0
12,276,93,H12_0276_05,18,24,8,16,4,cpu_bound,0,0.0,0.0,0,3,6,1,1,11,0,0.2,8,5,1,2,2,0.3333,0.6667,0
12,277,281,H12_0277_01,179,11,7,4,2,interativo,1,0.58,2.16,5,1,32,1,4,12,1,0.8836,3,8,6,1,1,0.6364,0.3636,0
12,277,281,H12_0277_02,238,7,2,5,1,tempo_real,0,0.0,0.0,0,1,26,1,2,6,1,0.82,2,8,6,1,1,0.2857,0.7143,0
12,277,281,H12_0277_03,96,17,3,14,3,io_bound,1,0.75,5.84,4,2,48,1,3,47,0,1,4,8,6,1,1,0.1765,0.8235,0
12,277,281,H12_0277_04,144,10,6,4,2,interativo,1,0.3,1.26,6,1,6,1,5,5,1,0.4109,3,8,6,1,1,0.6,0.4,0
12,277,281,H12_0277_05,84,11,6,5,1,interativo,0,0.0,0.0,0,1,190,1,6,25,1,1,3,8,6,1,1,0.5455,0.4545,1
12,277,281,H12_0277_06,187,7,1,6,1,tempo_real,0,0.0,0.0,0,1,39,1,1,34,1,1,2,8,6,1,1,0.1429,0.8571,0
12,277,281,H12_0277_07,19,7,3,4,1,tempo_real,1,0.12,0.79,3,1,132,1,3,101,1,1,2,8,6,1,1,0.4286,0.5714,0
12,277,281,H12_0277_08,197,31,28,3,5,cpu_bound,1,0.16,0.86,4,3,81,1,9,0,0,1,8,8,6,1,1,0.9032,0.0968,0
12,278,27,H12_0278_01,13,12,7,5,2,misto,1,0.55,3.99,8,2,3,1,6,1,0,0.2364,4,8,3,4,1,0.5833,0.4167,0
12,278,27,H12_0278_02,12,4,2,2,1,tempo_real,0,0.0,0.0,0,1,2,1,1,4,1,0.3836,2,8,3,4,1,0.5,0.5,1
12,278,27,H12_0278_03,17,25,14,11,3,misto,1,0.51,1.72,6,2,1,1,12,2,0,0.1545,4,8,3,4,1,0.56,0.44,0
